web-scraper-order,web-scraper-start-url,Día,Hora,Condiciones meteorológicas,Temperatura,Viento,Humedad,Presión,pagination
"1684507436-8253","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","14:00","Nubes dispersas","27°","46 km/h","45%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8254","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","14:30","Nubes dispersas","27°","44 km/h","48%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8255","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","15:00","Nubes dispersas","26°","48 km/h","58%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8256","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","15:30","Nubes dispersas","27°","50 > 69 km/h","51%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8257","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","16:00","Nubes dispersas","26°","52 km/h","58%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8258","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","16:30","Nubes dispersas","26°","52 km/h","58%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8259","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","17:00","Nubes dispersas","25°","52 km/h","61%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8260","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","17:30","Nubes dispersas","25°","54 > 72 km/h","61%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8261","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","18:00","Nubes dispersas","25°","48 km/h","61%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8262","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","18:30","Nubes dispersas","24°","52 km/h","69%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8263","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","19:00","Nubes dispersas","24°","52 > 70 km/h","65%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8264","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","19:30","Parcialmente cubierto","24°","48 km/h","61%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8265","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","20:00","Nubes dispersas","24°","44 km/h","65%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8266","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","20:30","Parcialmente cubierto","23°","41 km/h","65%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8267","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","21:00","Mayormente cubierto","23°","44 > 65 km/h","69%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8268","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","21:30","Mayormente cubierto","22°","46 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8269","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","22:00","Parcialmente cubierto","22°","46 > 69 km/h","69%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8270","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","22:30","Mayormente cubierto","22°","44 km/h","73%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8271","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","23:00","Mayormente cubierto","22°","44 km/h","73%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507436-8272","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Viernes 17 Junio 2022","23:30","Mayormente cubierto","22°","44 km/h","73%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-junio-2022.html"
"1684507439-8273","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","00:00","Mayormente cubierto","22°","41 > 61 km/h","73%","1018 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8274","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","","","","","","","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8275","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","00:30","Parcialmente cubierto","22°","44 km/h","69%","1018 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8276","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","01:00","Parcialmente cubierto","22°","46 km/h","73%","1018 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8277","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","01:30","Mayormente cubierto","22°","41 km/h","69%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8278","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","02:00","Mayormente cubierto","22°","46 km/h","69%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8279","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","02:30","Mayormente cubierto","21°","48 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8280","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","03:00","Mayormente cubierto","21°","46 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8281","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","03:30","Mayormente cubierto","21°","43 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8282","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","04:00","Mayormente cubierto","21°","44 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8283","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","04:30","Mayormente cubierto","21°","46 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8284","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","05:00","Mayormente cubierto","21°","41 km/h","69%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8285","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","05:30","Mayormente cubierto","21°","39 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8286","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","06:00","Mayormente cubierto","21°","41 km/h","73%","1018 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8287","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","06:30","Mayormente cubierto","21°","41 km/h","69%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8288","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","07:00","Nubes dispersas","21°","39 km/h","69%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8289","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","07:30","Nubes dispersas","21°","39 km/h","69%","1018 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8290","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","08:00","Nubes dispersas","21°","35 km/h","69%","1018 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8291","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","08:30","Nubes dispersas","22°","30 km/h","69%","1018 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8292","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","09:00","Nubes dispersas","22°","37 km/h","64%","1019 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8293","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","09:30","Nubes dispersas","23°","41 km/h","61%","1018 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8294","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","10:00","Nubes dispersas","23°","39 km/h","61%","1018 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8295","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","10:30","Nubes dispersas","24°","44 km/h","61%","1019 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8296","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","11:00","Nubes dispersas","24°","44 km/h","61%","1018 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8297","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","11:30","Nubes dispersas","25°","44 km/h","61%","1018 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8298","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","12:00","Nubes dispersas","24°","52 km/h","65%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8299","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","12:30","Nubes dispersas","25°","52 km/h","61%","1019 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8300","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","13:00","Nubes dispersas","24°","50 km/h","65%","1019 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8301","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","13:30","Nubes dispersas","25°","50 km/h","61%","1019 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8302","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","14:00","Nubes dispersas","25°","52 km/h","61%","1018 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8303","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","14:30","Nubes dispersas","25°","54 km/h","61%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8304","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","15:00","Nubes dispersas","25°","54 km/h","61%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8305","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","15:30","Nubes dispersas","25°","57 km/h","57%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8306","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","16:00","Nubes dispersas","25°","59 km/h","61%","1016 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8307","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","16:30","Nubes dispersas","25°","56 km/h","57%","1016 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8308","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","17:00","Nubes dispersas","25°","57 km/h","61%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8309","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","17:30","Nubes dispersas","25°","57 km/h","61%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8310","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","18:00","Nubes dispersas","25°","54 km/h","61%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8311","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","18:30","Nubes dispersas","24°","56 km/h","65%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8312","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","19:00","Nubes dispersas","24°","54 km/h","61%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8313","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","19:30","Nubes dispersas","23°","52 > 70 km/h","69%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8314","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","20:00","Nubes dispersas","23°","48 > 67 km/h","69%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8315","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","20:30","Nubes dispersas","23°","48 km/h","65%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8316","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","21:00","Nubes dispersas","22°","48 km/h","69%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8317","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","21:30","Parcialmente cubierto","22°","44 km/h","73%","1016 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8318","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","22:00","Parcialmente cubierto","22°","46 km/h","73%","1016 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8319","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","22:30","Parcialmente cubierto","22°","44 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8320","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","23:00","Mayormente cubierto","22°","43 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507439-8321","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Sábado 18 Junio 2022","23:30","Mayormente cubierto","22°","43 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-junio-2022.html"
"1684507442-8322","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 19 Junio 2022","00:00","Mayormente cubierto","22°","46 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/19-junio-2022.html"
"1684507442-8323","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 19 Junio 2022","","","","","","","https://www.tutiempo.net/registros/gclp/19-junio-2022.html"
"1684507442-8324","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 19 Junio 2022","00:30","Parcialmente cubierto","22°","41 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/19-junio-2022.html"
"1684507442-8325","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 19 Junio 2022","01:00","Nubes dispersas","22°","46 km/h","69%","1016 hPa","https://www.tutiempo.net/registros/gclp/19-junio-2022.html"
"1684507442-8326","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 19 Junio 2022","01:30","Nubes dispersas","22°","43 km/h","73%","1016 hPa","https://www.tutiempo.net/registros/gclp/19-junio-2022.html"
"1684507442-8327","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 19 Junio 2022","02:00","Mayormente cubierto","22°","39 km/h","69%","1017 hPa","https://www.tutiempo.net/registros/gclp/19-junio-2022.html"
"1684507442-8328","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 19 Junio 2022","02:30","Parcialmente cubierto","21°","41 km/h","73%","1016 hPa","https://www.tutiempo.net/registros/gclp/19-junio-2022.html"
"1684507442-8329","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 19 Junio 2022","03:00","Parcialmente cubierto","21°","41 km/h","73%","1016 hPa","https://www.tutiempo.net/registros/gclp/19-junio-2022.html"
"1684507442-8330","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 19 Junio 2022","03:30","Parcialmente cubierto","21°","33 km/h","73%","1016 hPa","https://www.tutiempo.net/registros/gclp/19-junio-2022.html"
"1684507442-8331","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 19 Junio 2022","04:00","Nubes dispersas","21°","39 km/h","73%","1015 hPa","https://www.tutiempo.net/registros/gclp/19-junio-2022.html"
